Update,Reward
1229,631.6537475585938
1230,481.4789733886719
1231,595.4864501953125
1232,617.9541015625
1233,612.14599609375
1234,564.6467895507812
1235,621.9525146484375
1236,645.22314453125
1237,482.45599365234375
1238,634.7459716796875
1239,620.6029052734375
1240,609.5242919921875
1241,533.1685791015625
1242,611.3430786132812
1243,623.255615234375
1244,634.4525756835938
1245,612.2084350585938
1246,656.1787109375
1247,601.0555419921875
1248,605.4974365234375
1249,593.4483642578125
1250,510.8976745605469
1251,653.9854736328125
1252,476.7139892578125
1253,635.6080322265625
1254,513.43896484375
1255,643.0799560546875
1256,509.9004211425781
1257,625.7344360351562
1258,644.9315795898438
1259,413.00677490234375
1260,522.022705078125
1261,614.1864013671875
1262,535.4675903320312
1263,467.3594665527344
1264,674.1134033203125
1265,70.2708740234375
1266,532.8380737304688
1267,511.6201171875
1268,506.60345458984375
1269,629.9291381835938
1270,602.34619140625
1271,471.0196533203125
1272,623.6831665039062
1273,611.18603515625
1274,619.0618286132812
1275,467.3234558105469
1276,480.6382751464844
1277,616.6043701171875
1278,493.5069580078125
1279,598.6721801757812
1280,649.9956665039062
1281,616.2708740234375
1282,554.930908203125
1283,570.857421875
1284,469.23809814453125
1285,637.4696044921875
1286,325.54010009765625
1287,592.5699462890625
1288,463.9564514160156
1289,645.6965942382812
1290,612.7242431640625
1291,610.1398315429688
1292,253.05528259277344
1293,615.9716796875
1294,635.7319946289062
1295,486.443115234375
1296,659.2116088867188
1297,523.2509765625
1298,507.4202880859375
1299,520.57080078125
1300,582.1578369140625
1301,640.7341918945312
1302,347.595703125
1303,645.356201171875
1304,577.1890869140625
1305,583.1170654296875
1306,525.5152587890625
1307,615.9608764648438
1308,573.3261108398438
1309,466.09130859375
1310,481.4533996582031
1311,468.4972839355469
1312,615.2622680664062
1313,447.65472412109375
1314,631.273193359375
1315,586.3013916015625
1316,565.5861206054688
1317,605.8123779296875
1318,441.9634094238281
1319,426.96978759765625
1320,277.07464599609375
1321,608.4075927734375
1322,389.44097900390625
1323,448.96484375
1324,588.4254150390625
1325,613.6223754882812
1326,571.6128540039062
1327,566.880126953125
1328,451.42034912109375
1329,618.8670043945312
1330,614.5096435546875
1331,620.7991943359375
1332,606.1935424804688
1333,491.9183349609375
1334,593.3143310546875
1335,561.2052001953125
1336,611.4359130859375
1337,595.8212890625
1338,603.3001098632812
1339,413.9688720703125
1340,597.2322998046875
1341,455.98980712890625
1342,631.3216552734375
1343,582.40576171875
1344,596.44677734375
1345,599.0545654296875
1346,620.5865478515625
1347,314.5906677246094
1348,479.7004699707031
1349,598.1378173828125
1350,617.48388671875
1351,572.6283569335938
1352,619.2958374023438
1353,598.6970825195312
1354,557.4981079101562
1355,550.7434692382812
1356,589.4310913085938
1357,621.83740234375
1358,624.7739868164062
1359,596.9580688476562
1360,608.3842163085938
1361,596.8983764648438
1362,618.5333251953125
1363,590.4365844726562
1364,465.7054443359375
1365,455.164306640625
1366,615.7313842773438
1367,601.9193725585938
1368,620.6700439453125
1369,573.0870361328125
1370,478.8797607421875
1371,616.97412109375
1372,473.5986633300781
1373,627.02783203125
1374,440.23895263671875
1375,624.78125
1376,613.98046875
1377,610.39111328125
1378,618.3511962890625
1379,618.9866333007812
